teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
L.A. Clippers,Memphis,2015-02-23,-4.0,-110.0,-3.5,-108.0,200.0,202.5,-107.0
Golden State,Washington,2015-02-24,-4.5,-110.0,-6.5,-109.0,205.0,204.0,-102.0
Washington,Golden State,2015-02-24,4.5,-110.0,6.5,-101.0,205.0,204.0,-108.0
Cleveland,Detroit,2015-02-24,-9.0,-110.0,-6.5,-106.0,205.0,205.5,-111.0
Detroit,Cleveland,2015-02-24,9.0,-110.0,6.5,-104.0,205.0,205.5,101.0
Indiana,Oklahoma City,2015-02-24,5.5,-110.0,7.5,-103.0,204.0,205.0,-107.0
Oklahoma City,Indiana,2015-02-24,-5.5,-110.0,-7.5,-107.0,204.0,205.0,-103.0
Toronto,Dallas,2015-02-24,4.0,-110.0,4.5,-101.0,206.0,203.5,-110.0
Dallas,Toronto,2015-02-24,-4.0,-110.0,-4.5,-109.0,206.0,203.5,100.0
Miami,Orlando,2015-02-25,-1.0,-110.0,-3.5,-108.0,192.5,199.5,-105.0
Orlando,Miami,2015-02-25,1.0,-110.0,3.5,-102.0,192.5,199.5,-105.0
Dallas,Atlanta,2015-02-25,6.0,-110.0,9.0,-113.0,203.0,204.5,-102.0
Atlanta,Dallas,2015-02-25,-6.0,-110.0,-9.0,102.0,203.0,204.5,-108.0
New York,Boston,2015-02-25,10.0,-110.0,10.5,102.0,194.0,198.0,-105.0
Boston,New York,2015-02-25,-10.0,-110.0,-10.5,-113.0,194.0,198.0,-105.0
L.A. Clippers,Houston,2015-02-25,3.5,-110.0,3.5,-107.0,215.0,219.0,-105.0
Houston,L.A. Clippers,2015-02-25,-3.5,-110.0,-3.5,-103.0,215.0,219.0,-105.0
Washington,Minnesota,2015-02-25,-1.0,-110.0,2.5,-104.0,202.0,201.0,-102.0
Minnesota,Washington,2015-02-25,1.0,-110.0,-2.5,-106.0,202.0,201.0,-108.0
Philadelphia,Milwaukee,2015-02-25,12.0,-110.0,10.0,-105.0,193.5,187.5,-103.0
Milwaukee,Philadelphia,2015-02-25,-12.0,-110.0,-10.0,-105.0,193.5,187.5,-107.0
Brooklyn,New Orleans,2015-02-25,-1.5,-110.0,-2.5,-103.0,193.0,193.5,-103.0
New Orleans,Brooklyn,2015-02-25,1.5,-110.0,2.5,-107.0,193.0,193.5,-107.0
Charlotte,Chicago,2015-02-25,9.0,-110.0,7.0,-106.0,188.0,187.5,-105.0
Chicago,Charlotte,2015-02-25,-9.0,-110.0,-7.0,-104.0,188.0,187.5,-105.0
Phoenix,Denver,2015-02-25,-4.0,-110.0,-6.0,-101.0,214.0,212.5,-108.0
Denver,Phoenix,2015-02-25,4.0,-110.0,6.0,-109.0,214.0,212.5,-102.0
L.A. Lakers,Utah,2015-02-25,9.0,-110.0,9.5,-105.0,192.0,192.0,102.0
Utah,L.A. Lakers,2015-02-25,-9.0,-110.0,-9.5,-105.0,192.0,192.0,-112.0
Memphis,Sacramento,2015-02-25,-6.0,-110.0,-6.5,-108.0,198.5,199.5,-110.0
Sacramento,Memphis,2015-02-25,6.0,-110.0,6.5,-102.0,198.5,199.5,100.0
San Antonio,Portland,2015-02-25,3.0,-105.0,3.0,-107.0,195.5,195.5,100.0
Portland,San Antonio,2015-02-25,-3.0,-115.0,-3.0,-103.0,195.5,195.5,-110.0
Golden State,Cleveland,2015-02-26,3.0,-110.0,3.0,-108.0,215.0,216.5,-109.0
Cleveland,Golden State,2015-02-26,-3.0,-110.0,-3.0,-102.0,215.0,216.5,-101.0
Oklahoma City,Phoenix,2015-02-26,-4.0,-110.0,-5.0,-113.0,217.0,217.5,-105.0
Phoenix,Oklahoma City,2015-02-26,4.0,-110.0,5.0,102.0,217.0,217.5,-105.0
Cleveland,Indiana,2015-02-27,-6.0,-110.0,2.5,-103.0,199.5,194.0,-101.0
Indiana,Cleveland,2015-02-27,6.0,-110.0,-2.5,-107.0,199.5,194.0,-109.0
Washington,Philadelphia,2015-02-27,-10.0,-110.0,-7.5,102.0,192.5,193.5,-109.0
Philadelphia,Washington,2015-02-27,10.0,-110.0,7.5,-113.0,192.5,193.5,-101.0
Charlotte,Boston,2015-02-27,4.0,-110.0,1.5,102.0,194.5,196.0,-105.0
Boston,Charlotte,2015-02-27,-4.0,-110.0,-1.5,-113.0,194.5,196.0,-105.0
New York,Detroit,2015-02-27,12.5,-110.0,13.0,-113.0,195.5,192.5,-106.0
Detroit,New York,2015-02-27,-12.5,-110.0,-13.0,102.0,195.5,192.5,-104.0
Orlando,Atlanta,2015-02-27,12.5,-110.0,11.0,-103.0,199.0,195.5,-104.0
Atlanta,Orlando,2015-02-27,-12.5,-110.0,-11.0,-107.0,199.0,195.5,-106.0
Golden State,Toronto,2015-02-27,0.0,-110.0,-2.0,-110.0,214.0,212.5,-109.0
Toronto,Golden State,2015-02-27,0.0,-110.0,2.0,100.0,214.0,212.5,-101.0
L.A. Clippers,Memphis,2015-02-27,4.0,-110.0,4.5,100.0,197.0,198.0,-105.0
Memphis,L.A. Clippers,2015-02-27,-4.0,-110.0,-4.5,-110.0,197.0,198.0,-105.0
Minnesota,Chicago,2015-02-27,5.5,-110.0,5.0,-101.0,196.5,193.5,-108.0
Chicago,Minnesota,2015-02-27,-5.5,-110.0,-5.0,-109.0,196.5,193.5,-102.0
Miami,New Orleans,2015-02-27,-1.5,-110.0,-2.0,-103.0,195.5,196.0,-107.0
New Orleans,Miami,2015-02-27,1.5,-110.0,2.0,-107.0,195.5,196.0,-103.0
Brooklyn,Houston,2015-02-27,6.5,-110.0,7.5,-103.0,206.5,208.5,-110.0
Houston,Brooklyn,2015-02-27,-6.5,-110.0,-7.5,-107.0,206.5,208.5,100.0
Utah,Denver,2015-02-27,-2.5,-110.0,-4.5,102.0,193.5,194.0,-107.0
Denver,Utah,2015-02-27,2.5,-110.0,4.5,-113.0,193.5,194.0,-103.0
San Antonio,Sacramento,2015-02-27,-5.0,-110.0,-9.5,100.0,200.5,202.5,-102.0
Sacramento,San Antonio,2015-02-27,5.0,-110.0,9.5,-110.0,200.5,202.5,-108.0
Oklahoma City,Portland,2015-02-27,4.0,-110.0,6.0,102.0,206.0,206.0,-102.0
Portland,Oklahoma City,2015-02-27,-4.0,-110.0,-6.0,-113.0,206.0,206.0,-108.0
Milwaukee,L.A. Lakers,2015-02-27,-4.0,-110.0,-6.5,100.0,194.0,192.5,-102.0
L.A. Lakers,Milwaukee,2015-02-27,4.0,-110.0,6.5,-110.0,194.0,192.5,-108.0
Detroit,Washington,2015-02-28,3.5,-110.0,4.5,102.0,194.0,194.5,-105.0
Washington,Detroit,2015-02-28,-3.5,-110.0,-4.5,-113.0,194.0,194.5,-105.0
Toronto,New York,2015-02-28,-14.0,-115.0,-10.5,-105.0,196.0,189.5,-109.0
New York,Toronto,2015-02-28,14.0,-105.0,10.5,-105.0,196.0,189.5,-101.0
Atlanta,Miami,2015-02-28,-5.5,-110.0,-2.5,-105.0,199.0,196.5,-107.0
Miami,Atlanta,2015-02-28,5.5,-110.0,2.5,-105.0,199.0,196.5,-103.0
Memphis,Minnesota,2015-02-28,-5.5,-110.0,-5.5,-110.0,195.0,189.5,-107.0
Minnesota,Memphis,2015-02-28,5.5,-110.0,5.5,100.0,195.0,189.5,-103.0
Brooklyn,Dallas,2015-02-28,7.0,-105.0,8.0,-113.0,200.0,201.0,-105.0
Dallas,Brooklyn,2015-02-28,-7.0,-115.0,-8.0,102.0,200.0,201.0,-105.0
San Antonio,Phoenix,2015-02-28,0.0,-110.0,2.0,-104.0,207.5,207.0,-105.0
Phoenix,San Antonio,2015-02-28,0.0,-110.0,-2.0,-106.0,207.5,207.0,-105.0
Milwaukee,Utah,2015-02-28,2.5,-110.0,3.5,100.0,185.5,182.0,-110.0
Utah,Milwaukee,2015-02-28,-2.5,-110.0,-3.5,-110.0,185.5,182.0,100.0
L.A. Clippers,Chicago,2015-03-01,1.0,-110.0,-2.0,-102.0,201.0,197.5,-105.0
Chicago,L.A. Clippers,2015-03-01,-1.0,-110.0,2.0,-108.0,201.0,197.5,-105.0
Cleveland,Houston,2015-03-01,0.0,-110.0,-1.0,103.0,207.5,206.0,-105.0
Houston,Cleveland,2015-03-01,0.0,-110.0,1.0,-114.0,207.5,206.0,-105.0
Charlotte,Orlando,2015-03-01,0.0,-110.0,-1.5,-104.0,190.0,185.0,-105.0
Orlando,Charlotte,2015-03-01,0.0,-110.0,1.5,-106.0,190.0,185.0,-105.0
Portland,Sacramento,2015-03-01,-5.0,-110.0,-8.0,-113.0,204.5,205.5,-105.0
Sacramento,Portland,2015-03-01,5.0,-110.0,8.0,102.0,204.5,205.5,-105.0
Golden State,Boston,2015-03-01,-8.5,-110.0,-8.5,-105.0,215.0,217.5,-107.0
Boston,Golden State,2015-03-01,8.5,-110.0,8.5,-105.0,215.0,217.5,-103.0
Philadelphia,Indiana,2015-03-01,12.5,-110.0,11.0,-104.0,188.5,193.0,102.0
Indiana,Philadelphia,2015-03-01,-12.5,-110.0,-11.0,-106.0,188.5,193.0,-113.0
Oklahoma City,L.A. Lakers,2015-03-01,-5.5,-110.0,-4.0,-105.0,208.0,198.5,-107.0
L.A. Lakers,Oklahoma City,2015-03-01,5.5,-110.0,4.0,-105.0,208.0,198.5,-103.0
New Orleans,Denver,2015-03-01,-3.5,-110.0,-4.5,102.0,198.0,197.0,-105.0
Denver,New Orleans,2015-03-01,3.5,-110.0,4.5,-113.0,198.0,197.0,-105.0
Toronto,Philadelphia,2015-03-02,-9.5,-110.0,-9.5,100.0,194.0,191.5,-113.0
Philadelphia,Toronto,2015-03-02,9.5,-110.0,9.5,-110.0,194.0,191.5,102.0
Golden State,Brooklyn,2015-03-02,-7.0,-110.0,-6.0,-105.0,210.0,209.0,-110.0
Brooklyn,Golden State,2015-03-02,7.0,-110.0,6.0,-105.0,210.0,209.0,100.0
Phoenix,Miami,2015-03-02,2.5,-110.0,2.0,-105.0,206.5,207.0,-107.0
Miami,Phoenix,2015-03-02,-2.5,-110.0,-2.0,-105.0,206.5,207.0,-103.0
L.A. Clippers,Minnesota,2015-03-02,-3.0,-115.0,-6.5,-105.0,210.0,204.5,-105.0
Minnesota,L.A. Clippers,2015-03-02,3.0,-105.0,6.5,-105.0,210.0,204.5,-105.0
New Orleans,Dallas,2015-03-02,7.0,-110.0,8.0,-108.0,197.5,197.0,100.0
Dallas,New Orleans,2015-03-02,-7.0,-110.0,-8.0,-102.0,197.5,197.0,-110.0
Sacramento,New York,2015-03-03,-1.5,-110.0,-4.5,-104.0,199.0,203.5,-110.0
New York,Sacramento,2015-03-03,1.5,-110.0,4.5,-106.0,199.0,203.5,100.0
Boston,Cleveland,2015-03-03,12.0,-110.0,11.0,-103.0,207.0,209.0,-105.0
Cleveland,Boston,2015-03-03,-12.0,-110.0,-11.0,-107.0,207.0,209.0,-105.0
L.A. Lakers,Charlotte,2015-03-03,8.0,-110.0,8.5,102.0,192.0,196.0,-101.0
Charlotte,L.A. Lakers,2015-03-03,-8.0,-110.0,-8.5,-113.0,192.0,196.0,-109.0
Houston,Atlanta,2015-03-03,4.5,-110.0,8.5,-103.0,201.5,198.0,-109.0
Atlanta,Houston,2015-03-03,-4.5,-110.0,-8.5,-107.0,201.5,198.0,-101.0
Utah,Memphis,2015-03-03,8.5,-110.0,7.0,102.0,182.5,182.0,-103.0
Memphis,Utah,2015-03-03,-8.5,-110.0,-7.0,-113.0,182.5,182.0,-107.0
Washington,Chicago,2015-03-03,4.5,-105.0,-1.5,-101.0,185.5,187.5,-106.0
Chicago,Washington,2015-03-03,-4.5,-115.0,1.5,-109.0,185.5,187.5,-104.0
Milwaukee,Denver,2015-03-03,-5.0,-110.0,-5.5,-102.0,193.5,196.5,-105.0
Denver,Milwaukee,2015-03-03,5.0,-110.0,5.5,-108.0,193.5,196.5,-105.0
New York,Indiana,2015-03-04,13.5,-110.0,13.5,102.0,189.0,191.0,-105.0
Indiana,New York,2015-03-04,-13.5,-110.0,-13.5,-113.0,189.0,191.0,-105.0
Phoenix,Orlando,2015-03-04,-3.0,-110.0,-4.5,-103.0,206.5,201.5,-105.0
Orlando,Phoenix,2015-03-04,3.0,-110.0,4.5,-107.0,206.5,201.5,-105.0
Cleveland,Toronto,2015-03-04,-5.0,-110.0,-4.5,-110.0,201.0,204.0,-105.0
Toronto,Cleveland,2015-03-04,5.0,-110.0,4.5,100.0,201.0,204.0,-105.0
Charlotte,Brooklyn,2015-03-04,5.5,-110.0,5.5,-103.0,191.0,194.5,-107.0
Brooklyn,Charlotte,2015-03-04,-5.5,-110.0,-5.5,-107.0,191.0,194.5,-103.0
Utah,Boston,2015-03-04,1.0,-110.0,1.0,-101.0,193.5,193.0,-103.0
Boston,Utah,2015-03-04,-1.0,-110.0,-1.0,-109.0,193.5,193.0,-107.0
Philadelphia,Oklahoma City,2015-03-04,12.0,-110.0,15.0,102.0,197.0,203.0,-113.0
Oklahoma City,Philadelphia,2015-03-04,-12.0,-110.0,-15.0,-113.0,197.0,203.0,102.0
Denver,Minnesota,2015-03-04,9.5,-110.0,7.0,-106.0,201.0,209.0,-102.0
Minnesota,Denver,2015-03-04,-9.5,-110.0,-7.0,-104.0,201.0,209.0,-108.0
Detroit,New Orleans,2015-03-04,3.0,-110.0,5.0,-102.0,194.5,195.5,-103.0
New Orleans,Detroit,2015-03-04,-3.0,-110.0,-5.0,-108.0,194.5,195.5,-107.0
Memphis,Houston,2015-03-04,3.5,-110.0,3.0,102.0,196.5,197.0,-106.0
Houston,Memphis,2015-03-04,-3.5,-110.0,-3.0,-113.0,196.5,197.0,-104.0
L.A. Lakers,Miami,2015-03-04,8.0,-110.0,9.5,-104.0,197.0,201.5,-110.0
Miami,L.A. Lakers,2015-03-04,-8.0,-110.0,-9.5,-106.0,197.0,201.5,100.0
Sacramento,San Antonio,2015-03-04,12.0,-110.0,10.5,-103.0,200.5,207.0,-106.0
San Antonio,Sacramento,2015-03-04,-12.0,-110.0,-10.5,-107.0,200.5,207.0,-104.0
Portland,L.A. Clippers,2015-03-04,3.5,-110.0,-1.5,-106.0,206.0,204.0,-110.0
L.A. Clippers,Portland,2015-03-04,-3.5,-110.0,1.5,-104.0,206.0,204.0,100.0
Milwaukee,Golden State,2015-03-04,12.5,-110.0,13.5,-108.0,202.0,204.0,-102.0
Golden State,Milwaukee,2015-03-04,-12.5,-110.0,-13.5,-102.0,202.0,204.0,-108.0
Oklahoma City,Chicago,2015-03-05,-4.0,-110.0,-1.0,-104.0,199.5,199.5,-105.0
Chicago,Oklahoma City,2015-03-05,4.0,-110.0,1.0,-106.0,199.5,199.5,-105.0
Dallas,Portland,2015-03-05,2.5,-110.0,3.0,101.0,199.5,197.5,-103.0
Portland,Dallas,2015-03-05,-2.5,-110.0,-3.0,-111.0,199.5,197.5,-107.0
Toronto,Charlotte,2015-03-06,-1.0,-110.0,1.5,-105.0,199.0,194.5,-107.0
Charlotte,Toronto,2015-03-06,1.0,-110.0,-1.5,-105.0,199.0,194.5,-103.0
Sacramento,Orlando,2015-03-06,-2.0,-110.0,-3.0,-107.0,203.0,200.5,-105.0
Orlando,Sacramento,2015-03-06,2.0,-110.0,3.0,-103.0,203.0,200.5,-105.0
Chicago,Indiana,2015-03-06,6.5,-110.0,6.0,-101.0,186.5,186.0,-105.0
Indiana,Chicago,2015-03-06,-6.5,-110.0,-6.0,-109.0,186.5,186.0,-105.0
Utah,Philadelphia,2015-03-06,-7.5,-110.0,-7.5,100.0,185.5,186.5,-109.0
Philadelphia,Utah,2015-03-06,7.5,-110.0,7.5,-110.0,185.5,186.5,-101.0
Cleveland,Atlanta,2015-03-06,0.0,-110.0,-1.5,-102.0,200.0,207.5,-105.0
Atlanta,Cleveland,2015-03-06,0.0,-110.0,1.5,-108.0,200.0,207.5,-105.0
Phoenix,Brooklyn,2015-03-06,3.0,-110.0,2.0,-103.0,208.0,212.0,-105.0
Brooklyn,Phoenix,2015-03-06,-3.0,-110.0,-2.0,-107.0,208.0,212.0,-105.0
Detroit,Houston,2015-03-06,7.5,-110.0,7.5,-104.0,205.0,207.5,-103.0
Houston,Detroit,2015-03-06,-7.5,-110.0,-7.5,-106.0,205.0,207.5,-107.0
Boston,New Orleans,2015-03-06,6.5,-110.0,7.0,-108.0,201.0,199.5,102.0
New Orleans,Boston,2015-03-06,-6.5,-110.0,-7.0,-102.0,201.0,199.5,-113.0
L.A. Lakers,Memphis,2015-03-06,12.5,-110.0,10.5,-105.0,194.0,196.0,-105.0
Memphis,L.A. Lakers,2015-03-06,-12.5,-110.0,-10.5,-105.0,194.0,196.0,-105.0
Denver,San Antonio,2015-03-06,13.0,-110.0,11.0,-101.0,204.0,205.5,-101.0
San Antonio,Denver,2015-03-06,-13.0,-110.0,-11.0,-109.0,204.0,205.5,-109.0
Dallas,Golden State,2015-03-06,9.0,-110.0,11.5,100.0,215.0,209.0,-110.0
Golden State,Dallas,2015-03-06,-9.0,-110.0,-11.5,-110.0,215.0,209.0,100.0
Memphis,New Orleans,2015-03-07,0.0,-110.0,1.5,-105.0,191.0,186.0,-104.0
New Orleans,Memphis,2015-03-07,0.0,-110.0,-1.5,-105.0,191.0,186.0,-106.0
Phoenix,Cleveland,2015-03-07,10.0,-110.0,11.0,102.0,213.5,211.5,-105.0
Cleveland,Phoenix,2015-03-07,-10.0,-110.0,-11.0,-113.0,213.5,211.5,-105.0
Sacramento,Miami,2015-03-07,4.5,-110.0,1.0,-115.0,205.5,204.0,-105.0
Miami,Sacramento,2015-03-07,-4.5,-110.0,-1.0,104.0,205.5,204.0,-105.0
Atlanta,Philadelphia,2015-03-07,-11.5,-110.0,-7.5,100.0,192.0,194.0,-105.0
Philadelphia,Atlanta,2015-03-07,11.5,-110.0,7.5,-110.0,192.0,194.0,-105.0
Indiana,New York,2015-03-07,-9.5,-110.0,-9.0,102.0,190.0,188.0,-105.0
New York,Indiana,2015-03-07,9.5,-110.0,9.0,-113.0,190.0,188.0,-105.0
Portland,Minnesota,2015-03-07,-6.5,-110.0,-5.0,-107.0,202.5,198.0,-108.0
Minnesota,Portland,2015-03-07,6.5,-110.0,5.0,-103.0,202.5,198.0,-102.0
Washington,Milwaukee,2015-03-07,3.0,-110.0,4.5,-108.0,188.5,186.5,-105.0
Milwaukee,Washington,2015-03-07,-3.0,-110.0,-4.5,-102.0,188.5,186.5,-105.0
Houston,Denver,2015-03-07,-5.0,-110.0,-4.0,-103.0,208.0,215.0,-105.0
Denver,Houston,2015-03-07,5.0,-110.0,4.0,-107.0,208.0,215.0,-105.0
Chicago,San Antonio,2015-03-08,9.0,-110.0,10.0,-106.0,189.5,190.5,-103.0
San Antonio,Chicago,2015-03-08,-9.0,-110.0,-10.0,-104.0,189.5,190.5,-107.0
L.A. Clippers,Golden State,2015-03-08,5.5,-110.0,8.5,-102.0,217.0,212.0,-107.0
Golden State,L.A. Clippers,2015-03-08,-5.5,-110.0,-8.5,-108.0,217.0,212.0,-103.0
Boston,Orlando,2015-03-08,-1.0,-110.0,-2.5,-107.0,197.5,197.5,-105.0
Orlando,Boston,2015-03-08,1.0,-110.0,2.5,-103.0,197.5,197.5,-105.0
Utah,Brooklyn,2015-03-08,2.5,-110.0,2.0,100.0,186.5,185.5,-105.0
Brooklyn,Utah,2015-03-08,-2.5,-110.0,-2.0,-110.0,186.5,185.5,-105.0
Charlotte,Detroit,2015-03-08,3.0,-110.0,-1.0,-110.0,192.5,191.5,-107.0
Detroit,Charlotte,2015-03-08,-3.0,-110.0,1.0,100.0,192.5,191.5,-103.0
Toronto,Oklahoma City,2015-03-08,7.0,-110.0,6.5,-105.0,213.0,213.0,-107.0
Oklahoma City,Toronto,2015-03-08,-7.0,-110.0,-6.5,-105.0,213.0,213.0,-103.0
Dallas,L.A. Lakers,2015-03-08,-6.5,-110.0,-7.5,-103.0,200.5,202.5,-104.0
L.A. Lakers,Dallas,2015-03-08,6.5,-110.0,7.5,-107.0,200.5,202.5,-106.0
Washington,Charlotte,2015-03-09,1.5,-110.0,2.5,-110.0,188.5,191.5,-105.0
Charlotte,Washington,2015-03-09,-1.5,-110.0,-2.5,100.0,188.5,191.5,-105.0
Sacramento,Atlanta,2015-03-09,11.0,-110.0,11.0,100.0,205.5,209.5,100.0
Atlanta,Sacramento,2015-03-09,-11.0,-110.0,-11.0,-110.0,205.5,209.5,-110.0
Boston,Miami,2015-03-09,2.5,-110.0,2.5,102.0,200.0,198.0,100.0
Miami,Boston,2015-03-09,-2.5,-110.0,-2.5,-113.0,200.0,198.0,-110.0
Memphis,Chicago,2015-03-09,-4.0,-110.0,-5.5,102.0,183.5,183.5,-105.0
Chicago,Memphis,2015-03-09,4.0,-110.0,5.5,-113.0,183.5,183.5,-105.0
New Orleans,Milwaukee,2015-03-09,2.0,-110.0,-1.5,100.0,187.5,186.5,-105.0
Milwaukee,New Orleans,2015-03-09,-2.0,-110.0,1.5,-110.0,187.5,186.5,-105.0
New York,Denver,2015-03-09,9.5,-110.0,10.0,-105.0,203.0,204.5,100.0
Denver,New York,2015-03-09,-9.5,-110.0,-10.0,-105.0,203.0,204.5,-110.0
Golden State,Phoenix,2015-03-09,-5.5,-110.0,-5.5,-108.0,218.0,213.5,-105.0
Phoenix,Golden State,2015-03-09,5.5,-110.0,5.5,-102.0,218.0,213.5,-105.0
Minnesota,L.A. Clippers,2015-03-09,11.0,-110.0,7.5,-105.0,206.0,208.0,-110.0
L.A. Clippers,Minnesota,2015-03-09,-11.0,-110.0,-7.5,-105.0,206.0,208.0,100.0
Orlando,Indiana,2015-03-10,11.0,-110.0,8.5,-103.0,188.5,187.5,-105.0
Indiana,Orlando,2015-03-10,-11.0,-110.0,-8.5,-107.0,188.5,187.5,-105.0
New Orleans,Brooklyn,2015-03-10,0.0,-110.0,2.5,-103.0,193.0,193.0,-105.0
Brooklyn,New Orleans,2015-03-10,0.0,-110.0,-2.5,-107.0,193.0,193.0,-105.0
Toronto,San Antonio,2015-03-10,7.5,-110.0,7.0,-105.0,206.0,204.5,-110.0
San Antonio,Toronto,2015-03-10,-7.5,-110.0,-7.0,-105.0,206.0,204.5,100.0
Cleveland,Dallas,2015-03-10,-3.5,-110.0,-4.0,-108.0,202.0,201.0,-110.0
Dallas,Cleveland,2015-03-10,3.5,-110.0,4.0,-102.0,202.0,201.0,100.0
New York,Utah,2015-03-10,12.0,-110.0,13.0,100.0,184.5,179.0,-105.0
Utah,New York,2015-03-10,-12.0,-110.0,-13.0,-110.0,184.5,179.0,-105.0
Detroit,L.A. Lakers,2015-03-10,-2.0,-110.0,-3.5,-105.0,200.5,201.5,100.0
L.A. Lakers,Detroit,2015-03-10,2.0,-110.0,3.5,-105.0,200.5,201.5,-110.0
Sacramento,Charlotte,2015-03-11,6.5,-110.0,8.0,-109.0,199.0,204.5,-105.0
Charlotte,Sacramento,2015-03-11,-6.5,-110.0,-8.0,-101.0,199.0,204.5,-105.0
Chicago,Philadelphia,2015-03-11,-6.5,-110.0,-6.5,-105.0,188.5,189.0,-105.0
Philadelphia,Chicago,2015-03-11,6.5,-110.0,6.5,-105.0,188.5,189.0,-105.0
Brooklyn,Miami,2015-03-11,4.5,-110.0,4.0,100.0,197.5,200.5,-105.0
Miami,Brooklyn,2015-03-11,-4.5,-110.0,-4.0,-110.0,197.5,200.5,-105.0
Memphis,Boston,2015-03-11,-5.0,-110.0,-6.5,103.0,194.5,189.0,-105.0
Boston,Memphis,2015-03-11,5.0,-110.0,6.5,-114.0,194.5,189.0,-105.0
Orlando,Milwaukee,2015-03-11,8.0,-110.0,8.0,-109.0,197.0,189.0,-105.0
Milwaukee,Orlando,2015-03-11,-8.0,-110.0,-8.0,-101.0,197.0,189.0,-105.0
L.A. Clippers,Oklahoma City,2015-03-11,5.0,-110.0,6.5,-103.0,213.5,209.5,-105.0
Oklahoma City,L.A. Clippers,2015-03-11,-5.0,-110.0,-6.5,-107.0,213.5,209.5,-105.0
Atlanta,Denver,2015-03-11,-6.0,-110.0,-7.0,-110.0,210.0,207.5,100.0
Denver,Atlanta,2015-03-11,6.0,-110.0,7.0,100.0,210.0,207.5,-110.0
Minnesota,Phoenix,2015-03-11,4.0,-110.0,5.0,-105.0,209.5,204.5,-105.0
Phoenix,Minnesota,2015-03-11,-4.0,-110.0,-5.0,-105.0,209.5,204.5,-105.0
Detroit,Golden State,2015-03-11,14.5,-110.0,14.5,-105.0,207.5,204.5,-105.0
Golden State,Detroit,2015-03-11,-14.5,-110.0,-14.5,-105.0,207.5,204.5,-105.0
Houston,Portland,2015-03-11,3.0,-110.0,2.5,-108.0,207.5,206.5,-105.0
Portland,Houston,2015-03-11,-3.0,-110.0,-2.5,-102.0,207.5,206.5,-105.0
Memphis,Washington,2015-03-12,0.0,-110.0,8.5,-106.0,184.5,182.5,-102.0
Washington,Memphis,2015-03-12,0.0,-110.0,-8.5,-104.0,184.5,182.5,-108.0
Milwaukee,Indiana,2015-03-12,6.5,-110.0,7.0,-105.0,185.0,186.5,-105.0
Indiana,Milwaukee,2015-03-12,-6.5,-110.0,-7.0,-105.0,185.0,186.5,-105.0
Houston,Utah,2015-03-12,1.0,-110.0,-2.0,-108.0,188.5,191.5,-104.0
Utah,Houston,2015-03-12,-1.0,-110.0,2.0,-102.0,188.5,191.5,-106.0
Cleveland,San Antonio,2015-03-12,0.0,-110.0,-1.5,102.0,208.5,206.5,-109.0
San Antonio,Cleveland,2015-03-12,0.0,-110.0,1.5,-113.0,208.5,206.5,-101.0
New York,L.A. Lakers,2015-03-12,6.0,-110.0,7.0,-105.0,192.5,191.5,-110.0
L.A. Lakers,New York,2015-03-12,-6.0,-110.0,-7.0,-105.0,192.5,191.5,100.0
Sacramento,Philadelphia,2015-03-13,-4.0,-110.0,-4.5,-110.0,205.0,207.0,-105.0
Philadelphia,Sacramento,2015-03-13,4.0,-110.0,4.5,100.0,205.0,207.0,-105.0
Chicago,Charlotte,2015-03-13,0.0,-110.0,-1.0,-103.0,188.5,188.0,-105.0
Charlotte,Chicago,2015-03-13,0.0,-110.0,1.0,-107.0,188.5,188.0,-105.0
Orlando,Boston,2015-03-13,5.0,-110.0,5.0,-104.0,198.5,194.0,-105.0
Boston,Orlando,2015-03-13,-5.0,-110.0,-5.0,-106.0,198.5,194.0,-105.0
Miami,Toronto,2015-03-13,6.0,-110.0,5.0,-105.0,202.5,204.0,-105.0
Toronto,Miami,2015-03-13,-6.0,-110.0,-5.0,-105.0,202.5,204.0,-105.0
Minnesota,Oklahoma City,2015-03-13,10.0,-110.0,10.5,-107.0,211.0,212.5,-105.0
Oklahoma City,Minnesota,2015-03-13,-10.0,-110.0,-10.5,-103.0,211.0,212.5,-105.0
L.A. Clippers,Dallas,2015-03-13,2.5,-110.0,2.5,-113.0,202.5,204.5,-105.0
Dallas,L.A. Clippers,2015-03-13,-2.5,-110.0,-2.5,102.0,202.5,204.5,-105.0
Golden State,Denver,2015-03-13,-9.0,-110.0,3.0,-107.0,215.5,207.0,-101.0
Denver,Golden State,2015-03-13,9.0,-110.0,-3.0,-103.0,215.5,207.0,-109.0
Atlanta,Phoenix,2015-03-13,-5.5,-110.0,-6.5,102.0,206.0,203.0,-105.0
Phoenix,Atlanta,2015-03-13,5.5,-110.0,6.5,-113.0,206.0,203.0,-105.0
Detroit,Portland,2015-03-13,10.0,-110.0,8.0,-105.0,197.0,195.5,-105.0
Portland,Detroit,2015-03-13,-10.0,-110.0,-8.0,-105.0,197.0,195.5,-105.0
Sacramento,Washington,2015-03-14,8.5,-110.0,10.0,-107.0,206.5,207.5,-109.0
Washington,Sacramento,2015-03-14,-8.5,-110.0,-10.0,-103.0,206.5,207.5,-101.0
Boston,Indiana,2015-03-14,9.0,-110.0,8.5,100.0,193.0,193.0,-103.0
