teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Detroit,Atlanta,2015-10-27,8.0,-110.0,6.5,100.0,201.0,196.5,-105.0
Atlanta,Detroit,2015-10-27,-8.0,-110.0,-6.5,-110.0,201.0,196.5,-105.0
Cleveland,Chicago,2015-10-27,1.5,-110.0,4.0,-105.0,197.5,198.5,-108.0
Chicago,Cleveland,2015-10-27,-1.5,-110.0,-4.0,-105.0,197.5,198.5,-102.0
New Orleans,Golden State,2015-10-27,8.5,-110.0,10.5,-105.0,208.5,215.0,-102.0
Golden State,New Orleans,2015-10-27,-8.5,-110.0,-10.5,-105.0,208.5,215.0,-108.0
Washington,Orlando,2015-10-28,-3.5,-110.0,-4.5,102.0,194.0,202.0,-105.0
Orlando,Washington,2015-10-28,3.5,-110.0,4.5,-113.0,194.0,202.0,-105.0
Chicago,Brooklyn,2015-10-28,-3.0,-110.0,-5.0,-101.0,197.5,196.0,-107.0
Brooklyn,Chicago,2015-10-28,3.0,-110.0,5.0,-109.0,197.5,196.0,-103.0
Philadelphia,Boston,2015-10-28,9.0,-110.0,12.5,-110.0,201.5,198.0,-104.0
Boston,Philadelphia,2015-10-28,-9.0,-110.0,-12.5,100.0,201.5,198.0,-106.0
Utah,Detroit,2015-10-28,2.0,-110.0,-1.0,100.0,191.5,191.0,-105.0
Detroit,Utah,2015-10-28,-2.0,-110.0,1.0,-110.0,191.5,191.0,-105.0
Charlotte,Miami,2015-10-28,7.5,-110.0,6.5,-111.0,190.5,194.5,102.0
Miami,Charlotte,2015-10-28,-7.5,-110.0,-6.5,101.0,190.5,194.5,-113.0
Indiana,Toronto,2015-10-28,6.0,-110.0,5.5,-103.0,197.0,200.0,100.0
Toronto,Indiana,2015-10-28,-6.0,-110.0,-5.5,-107.0,197.0,200.0,-110.0
New York,Milwaukee,2015-10-28,4.0,-110.0,5.0,-102.0,195.0,194.5,-105.0
Milwaukee,New York,2015-10-28,-4.0,-110.0,-5.0,-108.0,195.0,194.5,-105.0
San Antonio,Oklahoma City,2015-10-28,4.5,-110.0,4.0,-103.0,211.5,207.5,-104.0
Oklahoma City,San Antonio,2015-10-28,-4.5,-110.0,-4.0,-107.0,211.5,207.5,-106.0
Denver,Houston,2015-10-28,9.5,-110.0,10.5,-113.0,214.5,212.0,-104.0
Houston,Denver,2015-10-28,-9.5,-110.0,-10.5,102.0,214.5,212.0,-106.0
Cleveland,Memphis,2015-10-28,1.5,-110.0,5.0,-103.0,194.5,189.0,-105.0
Memphis,Cleveland,2015-10-28,-1.5,-110.0,-5.0,-107.0,194.5,189.0,-105.0
L.A. Clippers,Sacramento,2015-10-28,-4.5,-110.0,-5.5,-106.0,211.0,212.5,-105.0
Sacramento,L.A. Clippers,2015-10-28,4.5,-110.0,5.5,-104.0,211.0,212.5,-105.0
Dallas,Phoenix,2015-10-28,-1.0,-110.0,6.0,-108.0,210.0,203.5,-101.0
Phoenix,Dallas,2015-10-28,1.0,-110.0,-6.0,-102.0,210.0,203.5,-109.0
New Orleans,Portland,2015-10-28,0.0,-110.0,2.5,-110.0,201.0,206.5,101.0
Portland,New Orleans,2015-10-28,0.0,-110.0,-2.5,100.0,201.0,206.5,-111.0
Minnesota,L.A. Lakers,2015-10-28,5.5,-110.0,2.5,-103.0,208.5,202.0,-105.0
L.A. Lakers,Minnesota,2015-10-28,-5.5,-110.0,-2.5,-107.0,208.5,202.0,-105.0
Memphis,Indiana,2015-10-29,-2.5,-110.0,-3.0,-102.0,187.0,191.5,103.0
Indiana,Memphis,2015-10-29,2.5,-110.0,3.0,-108.0,187.0,191.5,-114.0
Atlanta,New York,2015-10-29,-2.0,-110.0,-4.5,-106.0,197.5,199.0,104.0
New York,Atlanta,2015-10-29,2.0,-110.0,4.5,-104.0,197.5,199.0,-115.0
Dallas,L.A. Clippers,2015-10-29,8.0,-110.0,12.0,-103.0,210.5,212.5,-102.0
L.A. Clippers,Dallas,2015-10-29,-8.0,-110.0,-12.0,-107.0,210.5,212.5,-108.0
Oklahoma City,Orlando,2015-10-30,-7.5,-110.0,-7.5,-102.0,206.0,205.5,-106.0
Orlando,Oklahoma City,2015-10-30,7.5,-110.0,7.5,-108.0,206.0,205.5,-104.0
Miami,Cleveland,2015-10-30,6.0,-105.0,4.5,100.0,196.0,200.5,-104.0
Cleveland,Miami,2015-10-30,-6.0,-115.0,-4.5,-110.0,196.0,200.5,-106.0
Utah,Philadelphia,2015-10-30,-6.5,-110.0,-7.5,-105.0,189.0,186.5,-105.0
Philadelphia,Utah,2015-10-30,6.5,-110.0,7.5,-105.0,189.0,186.5,-105.0
Toronto,Boston,2015-10-30,4.0,-110.0,2.0,-106.0,205.0,200.0,-107.0
Boston,Toronto,2015-10-30,-4.0,-110.0,-2.0,-104.0,205.0,200.0,-103.0
Chicago,Detroit,2015-10-30,-4.0,-110.0,-2.5,-107.0,199.0,203.5,-108.0
Detroit,Chicago,2015-10-30,4.0,-110.0,2.5,-103.0,199.0,203.5,-102.0
Washington,Milwaukee,2015-10-30,-1.0,-110.0,-2.0,-102.0,197.0,200.0,-102.0
Milwaukee,Washington,2015-10-30,1.0,-110.0,2.0,-108.0,197.0,200.0,-108.0
Charlotte,Atlanta,2015-10-30,6.5,-110.0,4.0,-104.0,198.0,194.5,-105.0
Atlanta,Charlotte,2015-10-30,-6.5,-110.0,-4.0,-106.0,198.0,194.5,-105.0
Brooklyn,San Antonio,2015-10-30,11.0,-110.0,14.0,-113.0,205.5,202.0,-110.0
San Antonio,Brooklyn,2015-10-30,-11.0,-110.0,-14.0,102.0,205.5,202.0,100.0
Minnesota,Denver,2015-10-30,5.5,-110.0,3.5,-107.0,210.5,204.0,-105.0
Denver,Minnesota,2015-10-30,-5.5,-110.0,-3.5,-103.0,210.5,204.0,-105.0
Golden State,Houston,2015-10-30,1.5,-110.0,-1.0,-105.0,215.0,216.5,-109.0
Houston,Golden State,2015-10-30,-1.5,-110.0,1.0,-105.0,215.0,216.5,-101.0
L.A. Lakers,Sacramento,2015-10-30,4.5,-110.0,7.0,-107.0,211.0,211.5,-103.0
Sacramento,L.A. Lakers,2015-10-30,-4.5,-110.0,-7.0,-103.0,211.0,211.5,-107.0
Portland,Phoenix,2015-10-30,4.5,-110.0,4.5,-102.0,210.0,204.5,-110.0
Phoenix,Portland,2015-10-30,-4.5,-110.0,-4.5,-108.0,210.0,204.5,100.0
New York,Washington,2015-10-31,8.0,-110.0,7.0,-105.0,199.0,204.5,-102.0
Washington,New York,2015-10-31,-8.0,-110.0,-7.0,-105.0,199.0,204.5,-108.0
Utah,Indiana,2015-10-31,5.0,-110.0,3.5,-105.0,189.5,194.0,-105.0
Indiana,Utah,2015-10-31,-5.0,-110.0,-3.5,-105.0,189.5,194.0,-105.0
Golden State,New Orleans,2015-10-31,-5.0,-115.0,-5.5,-106.0,210.5,211.0,-109.0
New Orleans,Golden State,2015-10-31,5.0,-105.0,5.5,-104.0,210.5,211.0,-101.0
Brooklyn,Memphis,2015-10-31,12.0,-110.0,12.0,-110.0,194.5,192.5,-101.0
Memphis,Brooklyn,2015-10-31,-12.0,-110.0,-12.0,100.0,194.5,192.5,-109.0
Phoenix,Portland,2015-10-31,4.5,-110.0,1.5,-102.0,207.0,204.0,-108.0
Portland,Phoenix,2015-10-31,-4.5,-110.0,-1.5,-108.0,207.0,204.0,-102.0
Sacramento,L.A. Clippers,2015-10-31,12.5,-110.0,10.5,-108.0,215.0,216.0,-109.0
L.A. Clippers,Sacramento,2015-10-31,-12.5,-110.0,-10.5,-102.0,215.0,216.0,-101.0
Atlanta,Charlotte,2015-11-01,0.0,-110.0,-2.0,-113.0,195.0,195.0,-105.0
Charlotte,Atlanta,2015-11-01,0.0,-110.0,2.0,102.0,195.0,195.0,-105.0
San Antonio,Boston,2015-11-01,-4.5,-110.0,-6.0,-103.0,204.0,202.5,-110.0
Boston,San Antonio,2015-11-01,4.5,-110.0,6.0,-107.0,204.0,202.5,100.0
Houston,Miami,2015-11-01,2.0,-110.0,4.0,-114.0,206.0,207.5,-106.0
Miami,Houston,2015-11-01,-2.0,-110.0,-4.0,103.0,206.0,207.5,-104.0
Milwaukee,Toronto,2015-11-01,6.0,-110.0,6.0,-109.0,202.5,200.5,-113.0
Toronto,Milwaukee,2015-11-01,-6.0,-110.0,-6.0,-101.0,202.5,200.5,102.0
Orlando,Chicago,2015-11-01,7.5,-110.0,8.0,-103.0,200.0,199.0,-100.0
Chicago,Orlando,2015-11-01,-7.5,-110.0,-8.0,-107.0,200.0,199.0,-110.0
Denver,Oklahoma City,2015-11-01,12.0,-110.0,12.5,-107.0,211.0,213.0,-108.0
Oklahoma City,Denver,2015-11-01,-12.0,-110.0,-12.5,-103.0,211.0,213.0,-102.0
Dallas,L.A. Lakers,2015-11-01,0.0,-110.0,-4.0,-105.0,209.0,213.0,-104.0
L.A. Lakers,Dallas,2015-11-01,0.0,-110.0,4.0,-105.0,209.0,213.0,-106.0
Cleveland,Philadelphia,2015-11-02,-12.5,-110.0,-12.5,-103.0,196.0,195.0,-103.0
Philadelphia,Cleveland,2015-11-02,12.5,-110.0,12.5,-107.0,196.0,195.0,-107.0
Milwaukee,Brooklyn,2015-11-02,0.0,-110.0,-1.5,-105.0,200.0,194.0,-107.0
Brooklyn,Milwaukee,2015-11-02,0.0,-110.0,1.5,-105.0,200.0,194.0,-103.0
San Antonio,New York,2015-11-02,-7.0,-110.0,-7.5,102.0,203.5,202.5,-105.0
New York,San Antonio,2015-11-02,7.0,-110.0,7.5,-113.0,203.5,202.5,-105.0
Oklahoma City,Houston,2015-11-02,0.0,-110.0,-4.5,-102.0,217.0,217.5,-105.0
Houston,Oklahoma City,2015-11-02,0.0,-110.0,4.5,-108.0,217.0,217.5,-105.0
Portland,Minnesota,2015-11-02,4.5,-110.0,4.0,-104.0,203.0,204.0,-102.0
Minnesota,Portland,2015-11-02,-4.5,-110.0,-4.0,-106.0,203.0,204.0,-108.0
Phoenix,L.A. Clippers,2015-11-02,9.0,-110.0,8.5,-101.0,212.0,208.0,-107.0
L.A. Clippers,Phoenix,2015-11-02,-9.0,-110.0,-8.5,-109.0,212.0,208.0,-103.0
Memphis,Golden State,2015-11-02,8.5,-110.0,9.0,100.0,199.0,204.0,-103.0
Golden State,Memphis,2015-11-02,-8.5,-110.0,-9.0,-110.0,199.0,204.0,-107.0
Chicago,Charlotte,2015-11-03,-4.0,-110.0,-4.0,-107.0,193.0,193.5,-110.0
Charlotte,Chicago,2015-11-03,4.0,-110.0,4.0,-103.0,193.0,193.5,100.0
Indiana,Detroit,2015-11-03,3.5,-110.0,4.5,-102.0,196.5,200.5,-105.0
Detroit,Indiana,2015-11-03,-3.5,-110.0,-4.5,-108.0,196.5,200.5,-105.0
Atlanta,Miami,2015-11-03,3.5,-110.0,4.0,-107.0,198.0,197.0,100.0
Miami,Atlanta,2015-11-03,-3.5,-110.0,-4.0,-103.0,198.0,197.0,-110.0
Orlando,New Orleans,2015-11-03,6.0,-110.0,5.0,-103.0,201.5,205.0,-107.0
New Orleans,Orlando,2015-11-03,-6.0,-110.0,-5.0,-107.0,201.5,205.0,-103.0
Toronto,Dallas,2015-11-03,3.0,-110.0,-2.0,-106.0,206.0,205.5,102.0
Dallas,Toronto,2015-11-03,-3.0,-110.0,2.0,-104.0,206.0,205.5,-113.0
Memphis,Sacramento,2015-11-03,-5.5,-110.0,-4.0,-105.0,198.5,197.0,-108.0
Sacramento,Memphis,2015-11-03,5.5,-110.0,4.0,-105.0,198.5,197.0,-102.0
Denver,L.A. Lakers,2015-11-03,1.5,-110.0,2.5,102.0,209.5,203.0,100.0
L.A. Lakers,Denver,2015-11-03,-1.5,-110.0,-2.5,-113.0,209.5,203.0,-110.0
San Antonio,Washington,2015-11-04,-4.0,-110.0,-4.0,-106.0,202.0,201.0,-105.0
Washington,San Antonio,2015-11-04,4.0,-110.0,4.0,-104.0,202.0,201.0,-105.0
Boston,Indiana,2015-11-04,2.0,-110.0,-2.0,-104.0,199.5,207.0,-105.0
Indiana,Boston,2015-11-04,-2.0,-110.0,2.0,-106.0,199.5,207.0,-105.0
New York,Cleveland,2015-11-04,12.0,-110.0,10.5,-113.0,201.0,205.0,-110.0
Cleveland,New York,2015-11-04,-12.0,-110.0,-10.5,102.0,201.0,205.0,100.0
Toronto,Oklahoma City,2015-11-04,9.0,-110.0,8.0,-106.0,210.0,213.5,-105.0
Oklahoma City,Toronto,2015-11-04,-9.0,-110.0,-8.0,-104.0,210.0,213.5,-105.0
Philadelphia,Milwaukee,2015-11-04,11.5,-110.0,8.5,-103.0,198.0,195.0,-105.0
Milwaukee,Philadelphia,2015-11-04,-11.5,-110.0,-8.5,-107.0,198.0,195.0,-105.0
Brooklyn,Atlanta,2015-11-04,9.0,-110.0,7.0,-105.0,198.5,197.5,-108.0
Atlanta,Brooklyn,2015-11-04,-9.0,-110.0,-7.0,-105.0,198.5,197.5,-102.0
Orlando,Houston,2015-11-04,9.5,-110.0,9.0,-102.0,208.0,207.5,-105.0
Houston,Orlando,2015-11-04,-9.5,-110.0,-9.0,-108.0,208.0,207.5,-105.0
Portland,Utah,2015-11-04,6.0,-110.0,7.0,102.0,193.0,189.5,-103.0
Utah,Portland,2015-11-04,-6.0,-110.0,-7.0,-113.0,193.0,189.5,-107.0
Sacramento,Phoenix,2015-11-04,7.0,-110.0,9.5,-105.0,207.0,209.5,-104.0
Phoenix,Sacramento,2015-11-04,-7.0,-110.0,-9.5,-105.0,207.0,209.5,-106.0
L.A. Clippers,Golden State,2015-11-04,8.0,-110.0,7.5,100.0,217.0,218.0,-105.0
Golden State,L.A. Clippers,2015-11-04,-8.0,-110.0,-7.5,-110.0,217.0,218.0,-105.0
Oklahoma City,Chicago,2015-11-05,-2.0,-110.0,1.0,100.0,208.0,212.5,102.0
Chicago,Oklahoma City,2015-11-05,2.0,-110.0,-1.0,-110.0,208.0,212.5,-113.0
Miami,Minnesota,2015-11-05,-3.0,-115.0,-4.5,-103.0,201.0,197.0,-105.0
Minnesota,Miami,2015-11-05,3.0,-105.0,4.5,-107.0,201.0,197.0,-105.0
Charlotte,Dallas,2015-11-05,5.0,-110.0,4.0,-113.0,200.0,201.0,-104.0
Dallas,Charlotte,2015-11-05,-5.0,-110.0,-4.0,102.0,200.0,201.0,-106.0
Utah,Denver,2015-11-05,-1.5,-105.0,-3.0,-103.0,193.5,190.5,-108.0
Denver,Utah,2015-11-05,1.5,-115.0,3.0,-107.0,193.5,190.5,-102.0
Memphis,Portland,2015-11-05,-3.5,-110.0,-4.5,-102.0,194.0,192.0,-110.0
Portland,Memphis,2015-11-05,3.5,-110.0,4.5,-108.0,194.0,192.0,100.0
Toronto,Orlando,2015-11-06,-5.5,-110.0,-6.0,102.0,204.0,196.5,-105.0
Orlando,Toronto,2015-11-06,5.5,-110.0,6.0,-113.0,204.0,196.5,-105.0
Milwaukee,New York,2015-11-06,1.5,-110.0,1.5,-101.0,200.5,196.5,-103.0
New York,Milwaukee,2015-11-06,-1.5,-110.0,-1.5,-109.0,200.5,196.5,-107.0
Philadelphia,Cleveland,2015-11-06,16.0,-110.0,13.5,-102.0,198.0,196.0,-106.0
Cleveland,Philadelphia,2015-11-06,-16.0,-110.0,-13.5,-108.0,198.0,196.0,-104.0
Washington,Boston,2015-11-06,2.5,-110.0,1.5,-104.0,202.5,210.0,-101.0
Boston,Washington,2015-11-06,-2.5,-110.0,-1.5,-106.0,202.5,210.0,-109.0
L.A. Lakers,Brooklyn,2015-11-06,3.0,-110.0,3.0,-104.0,206.5,207.5,-110.0
Brooklyn,L.A. Lakers,2015-11-06,-3.0,-110.0,-3.0,-106.0,206.5,207.5,100.0
Atlanta,New Orleans,2015-11-06,-1.0,-110.0,-2.5,-105.0,200.5,206.0,-103.0
New Orleans,Atlanta,2015-11-06,1.0,-110.0,2.5,-105.0,200.5,206.0,-107.0
Miami,Indiana,2015-11-06,NA,-110.0,NA,-110.0,196.5,194.0,-103.0
Indiana,Miami,2015-11-06,NA,-110.0,NA,-110.0,196.5,194.0,-107.0
Detroit,Phoenix,2015-11-06,5.0,-110.0,4.0,-107.0,204.0,199.0,-105.0
Phoenix,Detroit,2015-11-06,-5.0,-110.0,-4.0,-103.0,204.0,199.0,-105.0
Houston,Sacramento,2015-11-06,-6.0,-110.0,-4.0,-110.0,215.0,219.0,-103.0
Sacramento,Houston,2015-11-06,6.0,-110.0,4.0,100.0,215.0,219.0,-107.0
Denver,Golden State,2015-11-06,14.5,-110.0,17.5,-110.0,214.5,211.0,-105.0
Golden State,Denver,2015-11-06,-14.5,-110.0,-17.5,100.0,214.5,211.0,-105.0
Minnesota,Chicago,2015-11-07,9.0,-110.0,9.0,-105.0,199.5,201.5,-104.0
Chicago,Minnesota,2015-11-07,-9.0,-110.0,-9.0,-105.0,199.5,201.5,-106.0
Orlando,Philadelphia,2015-11-07,-5.0,-110.0,-3.0,-102.0,194.5,191.0,-108.0
Philadelphia,Orlando,2015-11-07,5.0,-110.0,3.0,-108.0,194.5,191.0,-102.0
Washington,Atlanta,2015-11-07,3.5,-110.0,5.0,-105.0,205.0,206.5,-105.0
Atlanta,Washington,2015-11-07,-3.5,-110.0,-5.0,-105.0,205.0,206.5,-105.0
New Orleans,Dallas,2015-11-07,5.0,-110.0,5.0,-105.0,207.0,212.0,-109.0
Dallas,New Orleans,2015-11-07,-5.0,-110.0,-5.0,-105.0,207.0,212.0,-101.0
Brooklyn,Milwaukee,2015-11-07,6.5,-110.0,6.5,100.0,198.0,192.0,-107.0
Milwaukee,Brooklyn,2015-11-07,-6.5,-110.0,-6.5,-110.0,198.0,192.0,-103.0
Charlotte,San Antonio,2015-11-07,10.5,-110.0,9.5,-107.0,197.5,193.5,-106.0
San Antonio,Charlotte,2015-11-07,-10.5,-110.0,-9.5,-103.0,197.5,193.5,-104.0
Memphis,Utah,2015-11-07,-1.0,-110.0,2.5,102.0,185.0,180.0,-104.0
Utah,Memphis,2015-11-07,1.0,-110.0,-2.5,-113.0,185.0,180.0,-106.0
Golden State,Sacramento,2015-11-07,-11.5,-110.0,-13.5,-108.0,215.0,220.5,-113.0
Sacramento,Golden State,2015-11-07,11.5,-110.0,13.5,-102.0,215.0,220.5,102.0
Houston,L.A. Clippers,2015-11-07,7.5,-110.0,5.5,-102.0,218.5,212.0,-102.0
L.A. Clippers,Houston,2015-11-07,-7.5,-110.0,-5.5,-108.0,218.5,212.0,-108.0
L.A. Lakers,New York,2015-11-08,3.5,-110.0,5.5,-102.0,204.5,210.5,-110.0
New York,L.A. Lakers,2015-11-08,-3.5,-110.0,-5.5,-108.0,204.5,210.5,-100.0
Indiana,Cleveland,2015-11-08,9.5,-110.0,8.0,-110.0,198.5,196.5,-102.0
Cleveland,Indiana,2015-11-08,-9.5,-110.0,-8.0,-100.0,198.5,196.5,-108.0
Toronto,Miami,2015-11-08,2.5,-110.0,2.5,-102.0,198.5,190.5,-102.0
Miami,Toronto,2015-11-08,-2.5,-110.0,-2.5,-108.0,198.5,190.5,-108.0
Phoenix,Oklahoma City,2015-11-08,9.0,-110.0,8.5,-113.0,212.0,212.0,-104.0
Oklahoma City,Phoenix,2015-11-08,-9.0,-110.0,-8.5,102.0,212.0,212.0,-106.0
Detroit,Portland,2015-11-08,4.0,-110.0,1.5,100.0,198.5,199.5,-109.0
Portland,Detroit,2015-11-08,-4.0,-110.0,-1.5,-110.0,198.5,199.5,-101.0
Chicago,Philadelphia,2015-11-09,-7.5,-110.0,-10.5,-101.0,196.0,198.0,-103.0
Philadelphia,Chicago,2015-11-09,7.5,-110.0,10.5,-109.0,196.0,198.0,-107.0
Orlando,Indiana,2015-11-09,3.5,-110.0,4.0,-105.0,194.5,195.5,-107.0
Indiana,Orlando,2015-11-09,-3.5,-110.0,-4.0,-105.0,194.5,195.5,-103.0
Minnesota,Atlanta,2015-11-09,9.0,-110.0,8.5,-115.0,200.5,204.0,-104.0
Atlanta,Minnesota,2015-11-09,-9.0,-110.0,-8.5,104.0,200.5,204.0,-106.0
Portland,Denver,2015-11-09,2.0,-110.0,-1.0,-107.0,203.0,206.5,-101.0
Denver,Portland,2015-11-09,-2.0,-110.0,1.0,-103.0,203.0,206.5,-109.0
San Antonio,Sacramento,2015-11-09,-9.0,-110.0,-8.0,-105.0,207.5,203.0,-103.0
Sacramento,San Antonio,2015-11-09,9.0,-110.0,8.0,-105.0,207.5,203.0,-107.0
Memphis,L.A. Clippers,2015-11-09,5.0,-110.0,7.0,-107.0,197.0,200.0,-106.0
L.A. Clippers,Memphis,2015-11-09,-5.0,-110.0,-7.0,-103.0,197.0,200.0,-104.0
Detroit,Golden State,2015-11-09,13.0,-105.0,12.5,-103.0,209.0,209.0,-105.0
Golden State,Detroit,2015-11-09,-13.0,-115.0,-12.5,-107.0,209.0,209.0,-105.0
Oklahoma City,Washington,2015-11-10,-4.5,-115.0,-6.5,-108.0,217.5,216.0,-103.0
Washington,Oklahoma City,2015-11-10,4.5,-105.0,6.5,-102.0,217.5,216.0,-107.0
Utah,Cleveland,2015-11-10,5.5,-105.0,6.0,-108.0,185.5,186.5,-108.0
Cleveland,Utah,2015-11-10,-5.5,-115.0,-6.0,-102.0,185.5,186.5,-102.0
L.A. Lakers,Miami,2015-11-10,9.0,-110.0,11.0,-105.0,198.0,200.0,-105.0
Miami,L.A. Lakers,2015-11-10,-9.0,-110.0,-11.0,-105.0,198.0,200.0,-105.0
New York,Toronto,2015-11-10,8.0,-110.0,7.5,-110.0,197.5,196.5,-108.0
Toronto,New York,2015-11-10,-8.0,-110.0,-7.5,100.0,197.5,196.5,-102.0
Boston,Milwaukee,2015-11-10,1.5,-110.0,-2.0,-109.0,201.5,202.5,-105.0
Milwaukee,Boston,2015-11-10,-1.5,-110.0,2.0,-101.0,201.5,202.5,-105.0
Charlotte,Minnesota,2015-11-10,0.0,-110.0,-3.5,-107.0,198.0,202.0,100.0
Minnesota,Charlotte,2015-11-10,0.0,-110.0,3.5,-103.0,198.0,202.0,-110.0
Dallas,New Orleans,2015-11-10,1.0,-110.0,2.5,-102.0,209.5,210.5,-106.0
New Orleans,Dallas,2015-11-10,-1.0,-110.0,-2.5,-108.0,209.5,210.5,-104.0
Toronto,Philadelphia,2015-11-11,-10.5,-110.0,-9.5,-101.0,192.5,196.0,-116.0
Philadelphia,Toronto,2015-11-11,10.5,-110.0,9.5,-109.0,192.5,196.0,105.0
New York,Charlotte,2015-11-11,4.5,-110.0,6.5,-107.0,194.0,200.5,-107.0
Charlotte,New York,2015-11-11,-4.5,-110.0,-6.5,-103.0,194.0,200.5,-103.0
L.A. Lakers,Orlando,2015-11-11,7.5,-115.0,8.0,-105.0,202.0,202.0,-107.0
Orlando,L.A. Lakers,2015-11-11,-7.5,-105.0,-8.0,-105.0,202.0,202.0,-103.0
Indiana,Boston,2015-11-11,6.0,-110.0,3.5,-105.0,203.0,202.5,-105.0
Boston,Indiana,2015-11-11,-6.0,-110.0,-3.5,-105.0,203.0,202.5,-105.0
Brooklyn,Houston,2015-11-11,13.0,-110.0,11.5,-107.0,204.5,208.0,-106.0
Houston,Brooklyn,2015-11-11,-13.0,-110.0,-11.5,-103.0,204.5,208.0,-104.0
New Orleans,Atlanta,2015-11-11,9.5,-110.0,13.0,-105.0,213.0,208.5,-102.0
Atlanta,New Orleans,2015-11-11,-9.5,-110.0,-13.0,-105.0,213.0,208.5,-108.0
Golden State,Memphis,2015-11-11,-5.5,-110.0,-7.0,-103.0,200.0,199.0,-105.0
Memphis,Golden State,2015-11-11,5.5,-110.0,7.0,-107.0,200.0,199.0,-105.0
L.A. Clippers,Dallas,2015-11-11,-5.5,-110.0,-6.5,-108.0,212.5,211.0,-108.0
Dallas,L.A. Clippers,2015-11-11,5.5,-110.0,6.5,-102.0,212.5,211.0,-102.0
Milwaukee,Denver,2015-11-11,2.0,-110.0,3.5,-105.0,201.0,195.0,104.0
Denver,Milwaukee,2015-11-11,-2.0,-110.0,-3.5,-105.0,201.0,195.0,-115.0
Detroit,Sacramento,2015-11-11,3.0,-110.0,-1.5,-107.0,207.5,205.5,-103.0
Sacramento,Detroit,2015-11-11,-3.0,-110.0,1.5,-103.0,207.5,205.5,-107.0
San Antonio,Portland,2015-11-11,-6.5,-110.0,-6.5,100.0,201.0,205.0,-106.0
Portland,San Antonio,2015-11-11,6.5,-110.0,6.5,-110.0,201.0,205.0,-104.0
Utah,Miami,2015-11-12,4.5,-110.0,4.0,-103.0,184.0,184.5,-101.0
Miami,Utah,2015-11-12,-4.5,-110.0,-4.0,-107.0,184.0,184.5,-109.0
Golden State,Minnesota,2015-11-12,-8.0,-110.0,-10.0,-105.0,210.0,210.5,-103.0
Minnesota,Golden State,2015-11-12,8.0,-110.0,10.0,-105.0,210.0,210.5,-107.0
L.A. Clippers,Phoenix,2015-11-12,-5.0,-110.0,2.0,102.0,208.5,206.0,-104.0
Phoenix,L.A. Clippers,2015-11-12,5.0,-110.0,-2.0,-113.0,208.5,206.0,-106.0
Minnesota,Indiana,2015-11-13,6.5,-110.0,7.5,-108.0,196.0,200.0,-109.0
Indiana,Minnesota,2015-11-13,-6.5,-110.0,-7.5,-102.0,196.0,200.0,-101.0
Utah,Orlando,2015-11-13,-1.0,-110.0,-1.5,100.0,186.0,189.0,-111.0
Orlando,Utah,2015-11-13,1.0,-110.0,1.5,-110.0,186.0,189.0,101.0
New Orleans,Toronto,2015-11-13,9.5,-110.0,10.0,-104.0,207.0,205.0,-110.0
Toronto,New Orleans,2015-11-13,-9.5,-110.0,-10.0,-106.0,207.0,205.0,100.0
Cleveland,New York,2015-11-13,-5.5,-110.0,-7.0,-103.0,203.5,203.5,-105.0
New York,Cleveland,2015-11-13,5.5,-110.0,7.0,-107.0,203.5,203.5,-105.0
Atlanta,Boston,2015-11-13,-2.0,-110.0,-1.5,100.0,207.5,206.5,-104.0
Boston,Atlanta,2015-11-13,2.0,-110.0,1.5,-110.0,207.5,206.5,-106.0
Charlotte,Chicago,2015-11-13,7.0,-110.0,6.5,-102.0,196.5,199.0,-109.0
Chicago,Charlotte,2015-11-13,-7.0,-110.0,-6.5,-108.0,196.5,199.0,-101.0
Philadelphia,Oklahoma City,2015-11-13,11.0,-110.0,13.0,-103.0,207.0,206.5,-108.0
Oklahoma City,Philadelphia,2015-11-13,-11.0,-110.0,-13.0,-107.0,207.0,206.5,-102.0
Portland,Memphis,2015-11-13,5.5,-110.0,6.5,102.0,198.0,193.5,-109.0
Memphis,Portland,2015-11-13,-5.5,-110.0,-6.5,-113.0,198.0,193.5,-101.0
L.A. Lakers,Dallas,2015-11-13,7.5,-110.0,7.5,-109.0,210.0,210.0,-104.0
Dallas,L.A. Lakers,2015-11-13,-7.5,-110.0,-7.5,-101.0,210.0,210.0,-106.0
Houston,Denver,2015-11-13,-5.0,-110.0,-6.5,100.0,208.5,211.0,-105.0
Denver,Houston,2015-11-13,5.0,-110.0,6.5,-110.0,208.5,211.0,-105.0
Brooklyn,Sacramento,2015-11-13,5.0,-110.0,6.5,100.0,204.5,204.5,-104.0
Sacramento,Brooklyn,2015-11-13,-5.0,-110.0,-6.5,-110.0,204.5,204.5,-106.0
Detroit,L.A. Clippers,2015-11-14,4.0,-110.0,2.5,-110.0,200.0,196.5,-102.0
L.A. Clippers,Detroit,2015-11-14,-4.0,-110.0,-2.5,100.0,200.0,196.5,-108.0
Orlando,Washington,2015-11-14,5.5,-110.0,5.5,-105.0,205.0,203.5,-103.0
Washington,Orlando,2015-11-14,-5.5,-110.0,-5.5,-105.0,205.0,203.5,-107.0
Dallas,Houston,2015-11-14,5.5,-110.0,7.5,103.0,212.0,207.5,-114.0
Houston,Dallas,2015-11-14,-5.5,-110.0,-7.5,-113.0,212.0,207.5,102.0
