teams,opp,date,opener.odds,opener.juice,pinn.odds,pinn.juice,opener,totals,totalsjuice
Minnesota,Utah,2017-01-07,1.5,-110.0,4.5,-102.0,196.0,193.0,-102.0
Toronto,Chicago,2017-01-07,-3.0,-110.0,-1.5,-108.0,207.0,207.5,-110.0
Chicago,Toronto,2017-01-07,3.0,-110.0,1.5,-102.0,207.0,207.5,-100.0
Denver,Oklahoma City,2017-01-07,7.0,-110.0,8.5,-103.0,218.0,221.0,-105.0
Oklahoma City,Denver,2017-01-07,-7.0,-110.0,-8.5,-107.0,218.0,221.0,-105.0
Atlanta,Dallas,2017-01-07,-2.0,-110.0,-1.0,-105.0,201.0,197.0,-108.0
Dallas,Atlanta,2017-01-07,2.0,-110.0,1.0,-105.0,201.0,197.0,-102.0
Charlotte,San Antonio,2017-01-07,11.0,-110.0,10.5,-105.0,206.0,208.5,-110.0
San Antonio,Charlotte,2017-01-07,-11.0,-110.0,-10.5,-105.0,206.0,208.5,100.0
Detroit,Portland,2017-01-07,3.5,-110.0,3.5,-104.0,210.0,214.0,-102.0
Portland,Detroit,2017-01-07,-3.5,-110.0,-3.5,-106.0,210.0,214.0,-108.0
Philadelphia,Brooklyn,2017-01-08,4.0,-110.0,1.0,102.0,213.5,215.5,-106.0
Brooklyn,Philadelphia,2017-01-08,-4.0,-110.0,-1.0,-113.0,213.5,215.5,-104.0
Washington,Milwaukee,2017-01-08,5.0,-110.0,1.0,-108.0,214.0,210.0,-107.0
Milwaukee,Washington,2017-01-08,-5.0,-110.0,-1.0,-102.0,214.0,210.0,-103.0
Miami,L.A. Clippers,2017-01-08,10.0,-110.0,9.5,-107.0,207.5,207.5,102.0
L.A. Clippers,Miami,2017-01-08,-10.0,-110.0,-9.5,-103.0,207.5,207.5,-113.0
Houston,Toronto,2017-01-08,3.0,-110.0,-2.0,-107.0,227.0,226.0,100.0
Toronto,Houston,2017-01-08,-3.0,-110.0,2.0,-103.0,227.0,226.0,-110.0
Utah,Memphis,2017-01-08,2.0,-105.0,2.5,-114.0,191.0,187.5,-100.0
Memphis,Utah,2017-01-08,-2.0,-115.0,-2.5,103.0,191.0,187.5,-110.0
Cleveland,Phoenix,2017-01-08,-10.0,-110.0,-8.5,-100.0,222.0,221.0,-108.0
Phoenix,Cleveland,2017-01-08,10.0,-110.0,8.5,-110.0,222.0,221.0,-102.0
Detroit,Portland,2017-01-08,3.0,-105.0,3.5,-105.0,213.5,214.0,100.0
Portland,Detroit,2017-01-08,-3.0,-115.0,-3.5,-105.0,213.5,214.0,-110.0
Golden State,Sacramento,2017-01-08,-10.0,-110.0,-11.5,-108.0,223.5,226.0,102.0
Sacramento,Golden State,2017-01-08,10.0,-110.0,11.5,-102.0,223.5,226.0,-113.0
Orlando,L.A. Lakers,2017-01-08,1.0,-110.0,2.5,102.0,217.0,216.5,-105.0
L.A. Lakers,Orlando,2017-01-08,-1.0,-110.0,-2.5,-113.0,217.0,216.5,-105.0
New Orleans,New York,2017-01-09,4.0,-110.0,3.0,-105.0,214.0,214.0,-103.0
New York,New Orleans,2017-01-09,-4.0,-110.0,-3.0,-105.0,214.0,214.0,-107.0
Oklahoma City,Chicago,2017-01-09,1.0,-110.0,-1.0,-113.0,209.5,208.5,-106.0
Chicago,Oklahoma City,2017-01-09,-1.0,-110.0,1.0,102.0,209.5,208.5,-104.0
Dallas,Minnesota,2017-01-09,4.5,-110.0,4.5,-102.0,199.5,196.0,-110.0
Minnesota,Dallas,2017-01-09,-4.5,-110.0,-4.5,-108.0,199.5,196.0,-100.0
Chicago,Washington,2017-01-10,10.0,-105.0,11.5,-105.0,203.5,204.0,-100.0
Washington,Chicago,2017-01-10,-10.0,-115.0,-11.5,-105.0,203.5,204.0,-110.0
Boston,Toronto,2017-01-10,4.5,-110.0,5.5,-104.0,219.0,218.5,-107.0
Toronto,Boston,2017-01-10,-4.5,-110.0,-5.5,-106.0,219.0,218.5,-103.0
Atlanta,Brooklyn,2017-01-10,-7.0,-110.0,-8.5,-101.0,212.5,217.0,-107.0
Brooklyn,Atlanta,2017-01-10,7.0,-110.0,8.5,-109.0,212.5,217.0,-103.0
Charlotte,Houston,2017-01-10,9.5,-110.0,9.0,-105.0,220.5,226.5,-106.0
Houston,Charlotte,2017-01-10,-9.5,-110.0,-9.0,-105.0,220.5,226.5,-104.0
Milwaukee,San Antonio,2017-01-10,10.0,-110.0,10.0,-109.0,205.5,202.5,100.0
San Antonio,Milwaukee,2017-01-10,-10.0,-110.0,-10.0,-101.0,205.5,202.5,-110.0
Cleveland,Utah,2017-01-10,-3.5,-110.0,-1.0,-100.0,204.5,203.0,-101.0
Utah,Cleveland,2017-01-10,3.5,-110.0,1.0,-110.0,204.5,203.0,-109.0
Detroit,Sacramento,2017-01-10,-1.0,-110.0,3.0,-109.0,208.0,206.0,-113.0
Sacramento,Detroit,2017-01-10,1.0,-110.0,-3.0,-101.0,208.0,206.0,102.0
Portland,L.A. Lakers,2017-01-10,-1.5,-110.0,-2.5,-101.0,224.0,228.5,-103.0
L.A. Lakers,Portland,2017-01-10,1.5,-110.0,2.5,-109.0,224.0,228.5,-107.0
Miami,Golden State,2017-01-10,16.0,-110.0,14.5,-105.0,216.0,218.0,-110.0
Golden State,Miami,2017-01-10,-16.0,-110.0,-14.5,-105.0,216.0,218.0,-100.0
New York,Philadelphia,2017-01-11,-2.0,-110.0,-2.0,-110.0,209.0,211.0,-108.0
Philadelphia,New York,2017-01-11,2.0,-110.0,2.0,-100.0,209.0,211.0,-102.0
Houston,Minnesota,2017-01-11,-4.0,-110.0,-3.0,-102.0,219.0,218.5,-108.0
Minnesota,Houston,2017-01-11,4.0,-110.0,3.0,-108.0,219.0,218.5,-102.0
Memphis,Oklahoma City,2017-01-11,6.0,-110.0,4.5,-100.0,207.0,203.5,-104.0
Oklahoma City,Memphis,2017-01-11,-6.0,-110.0,-4.5,-110.0,207.0,203.5,-106.0
Washington,Boston,2017-01-11,5.5,-110.0,5.5,-113.0,217.0,218.0,-101.0
Boston,Washington,2017-01-11,-5.5,-110.0,-5.5,102.0,217.0,218.0,-109.0
Orlando,L.A. Clippers,2017-01-11,9.0,-110.0,10.0,-107.0,208.0,209.0,-108.0
L.A. Clippers,Orlando,2017-01-11,-9.0,-110.0,-10.0,-103.0,208.0,209.0,-102.0
Cleveland,Portland,2017-01-11,-3.5,-110.0,-5.0,-108.0,221.0,222.0,100.0
Portland,Cleveland,2017-01-11,3.5,-110.0,5.0,-102.0,221.0,222.0,-110.0
Indiana,Denver,2017-01-12,-4.0,-110.0,-4.5,105.0,223.0,225.5,-102.0
Denver,Indiana,2017-01-12,4.0,-110.0,4.5,-116.0,223.0,225.5,-108.0
New Orleans,Brooklyn,2017-01-12,-5.0,-110.0,2.5,-108.0,215.5,214.5,-105.0
Brooklyn,New Orleans,2017-01-12,5.0,-110.0,-2.5,-102.0,215.5,214.5,-105.0
Chicago,New York,2017-01-12,2.5,-110.0,3.0,-100.0,204.5,207.5,-104.0
New York,Chicago,2017-01-12,-2.5,-110.0,-3.0,-110.0,204.5,207.5,-106.0
L.A. Lakers,San Antonio,2017-01-12,14.5,-110.0,14.5,-113.0,212.0,212.0,-110.0
San Antonio,L.A. Lakers,2017-01-12,-14.5,-110.0,-14.5,102.0,212.0,212.0,-100.0
Dallas,Phoenix,2017-01-12,2.5,-110.0,-2.5,-102.0,203.5,208.5,-108.0
Phoenix,Dallas,2017-01-12,-2.5,-110.0,2.5,-108.0,203.5,208.5,-102.0
Detroit,Golden State,2017-01-12,13.0,-110.0,13.0,102.0,216.0,218.5,102.0
Golden State,Detroit,2017-01-12,-13.0,-110.0,-13.0,-113.0,216.0,218.5,-113.0
Charlotte,Philadelphia,2017-01-13,-4.5,-110.0,-5.0,-113.0,209.5,208.5,-101.0
Philadelphia,Charlotte,2017-01-13,4.5,-110.0,5.0,102.0,209.5,208.5,-109.0
Brooklyn,Toronto,2017-01-13,14.5,-110.0,15.0,-107.0,222.5,225.5,-102.0
Toronto,Brooklyn,2017-01-13,-14.5,-110.0,-15.0,-103.0,222.5,225.5,-108.0
Memphis,Houston,2017-01-13,7.0,-110.0,7.0,-100.0,215.5,216.0,-109.0
Houston,Memphis,2017-01-13,-7.0,-110.0,-7.0,-110.0,215.5,216.0,-101.0
Oklahoma City,Minnesota,2017-01-13,-1.5,-110.0,-2.0,-100.0,209.0,207.5,-108.0
Minnesota,Oklahoma City,2017-01-13,1.5,-110.0,2.0,-110.0,209.0,207.5,-102.0
Miami,Milwaukee,2017-01-13,7.5,-110.0,7.5,-104.0,203.0,205.0,-105.0
Milwaukee,Miami,2017-01-13,-7.5,-110.0,-7.5,-106.0,203.0,205.0,-105.0
Boston,Atlanta,2017-01-13,2.5,-110.0,3.5,-105.0,213.0,212.0,-101.0
Atlanta,Boston,2017-01-13,-2.5,-110.0,-3.5,-105.0,213.0,212.0,-109.0
Orlando,Portland,2017-01-13,7.5,-110.0,7.0,-109.0,213.5,213.5,-105.0
Portland,Orlando,2017-01-13,-7.5,-110.0,-7.0,-101.0,213.5,213.5,-105.0
Cleveland,Sacramento,2017-01-13,-6.0,-110.0,-6.0,-108.0,211.0,214.5,-110.0
Sacramento,Cleveland,2017-01-13,6.0,-110.0,6.0,-102.0,211.0,214.5,-100.0
Detroit,Utah,2017-01-13,9.5,-110.0,11.0,-113.0,192.5,191.0,-100.0
Utah,Detroit,2017-01-13,-9.5,-110.0,-11.0,102.0,192.5,191.0,-110.0
L.A. Lakers,L.A. Clippers,2017-01-14,9.5,-110.0,11.5,-110.0,215.0,220.0,-105.0
L.A. Clippers,L.A. Lakers,2017-01-14,-9.5,-110.0,-11.5,-100.0,215.0,220.0,-105.0
New Orleans,Chicago,2017-01-14,2.0,-110.0,3.5,-108.0,202.0,206.5,-105.0
Chicago,New Orleans,2017-01-14,-2.0,-110.0,-3.5,-102.0,202.0,206.5,-105.0
San Antonio,Phoenix,2017-01-14,-10.0,-110.0,-12.5,-110.0,214.5,213.5,-105.0
Phoenix,San Antonio,2017-01-14,10.0,-110.0,12.5,-100.0,214.5,213.5,-105.0
Philadelphia,Washington,2017-01-14,9.0,-110.0,10.0,-110.0,207.0,210.5,-108.0
Washington,Philadelphia,2017-01-14,-9.0,-110.0,-10.0,-100.0,207.0,210.5,-102.0
Orlando,Utah,2017-01-14,10.5,-105.0,12.0,-110.0,194.0,194.5,-110.0
Utah,Orlando,2017-01-14,-10.5,-115.0,-12.0,-100.0,194.0,194.5,100.0
Minnesota,Dallas,2017-01-15,1.5,-115.0,-1.5,-105.0,195.5,198.5,-108.0
Dallas,Minnesota,2017-01-15,-1.5,-105.0,1.5,-105.0,195.5,198.5,-102.0
Milwaukee,Atlanta,2017-01-15,4.0,-110.0,4.0,-105.0,210.0,205.5,-102.0
Atlanta,Milwaukee,2017-01-15,-4.0,-110.0,-4.0,-105.0,210.0,205.5,-108.0
New York,Toronto,2017-01-15,10.0,-115.0,10.0,-100.0,218.0,219.5,-100.0
Toronto,New York,2017-01-15,-10.0,-105.0,-10.0,-110.0,218.0,219.5,-110.0
Houston,Brooklyn,2017-01-15,-10.0,-110.0,-14.0,-103.0,229.0,234.5,-101.0
Brooklyn,Houston,2017-01-15,10.0,-110.0,14.0,-107.0,229.0,234.5,-109.0
Oklahoma City,Sacramento,2017-01-15,0.0,-110.0,-1.5,-110.0,213.0,213.5,-100.0
Sacramento,Oklahoma City,2017-01-15,0.0,-110.0,1.5,-100.0,213.0,213.5,-110.0
Chicago,Memphis,2017-01-15,7.5,-110.0,8.0,-104.0,191.5,193.5,-105.0
Memphis,Chicago,2017-01-15,-7.5,-110.0,-8.0,-106.0,191.5,193.5,-105.0
Detroit,L.A. Lakers,2017-01-15,-2.0,-110.0,-2.0,-107.0,214.5,213.0,-108.0
L.A. Lakers,Detroit,2017-01-15,2.0,-110.0,2.0,-103.0,214.5,213.0,-102.0
Atlanta,New York,2017-01-16,-3.0,-110.0,-2.0,-103.0,208.0,210.5,-107.0
New York,Atlanta,2017-01-16,3.0,-110.0,2.0,-107.0,208.0,210.5,-103.0
Portland,Washington,2017-01-16,4.0,-110.0,3.5,-104.0,218.5,219.5,-110.0
Washington,Portland,2017-01-16,-4.0,-110.0,-3.5,-106.0,218.5,219.5,-100.0
Philadelphia,Milwaukee,2017-01-16,8.5,-110.0,9.0,-105.0,208.5,208.5,-110.0
Milwaukee,Philadelphia,2017-01-16,-8.5,-110.0,-9.0,-105.0,208.5,208.5,-100.0
New Orleans,Indiana,2017-01-16,6.0,-110.0,5.0,-104.0,213.5,214.5,-105.0
Indiana,New Orleans,2017-01-16,-6.0,-110.0,-5.0,-106.0,213.5,214.5,-105.0
Orlando,Denver,2017-01-16,5.0,-110.0,6.0,-105.0,221.5,223.5,-107.0
Denver,Orlando,2017-01-16,-5.0,-110.0,-6.0,-105.0,221.5,223.5,-103.0
Charlotte,Boston,2017-01-16,5.0,-110.0,5.0,-104.0,217.0,217.0,-106.0
Boston,Charlotte,2017-01-16,-5.0,-110.0,-5.0,-106.0,217.0,217.0,-104.0
Cleveland,Golden State,2017-01-16,8.0,-110.0,9.0,-103.0,225.5,227.5,-105.0
Golden State,Cleveland,2017-01-16,-8.0,-110.0,-9.0,-107.0,225.5,227.5,-105.0
Utah,Phoenix,2017-01-16,-4.5,-110.0,-6.0,-108.0,203.5,205.0,-101.0
Phoenix,Utah,2017-01-16,4.5,-110.0,6.0,-102.0,203.5,205.0,-109.0
Oklahoma City,L.A. Clippers,2017-01-16,7.5,-110.0,8.5,-100.0,211.5,218.0,-110.0
L.A. Clippers,Oklahoma City,2017-01-16,-7.5,-110.0,-8.5,-110.0,211.5,218.0,100.0
Toronto,Brooklyn,2017-01-17,-11.0,-110.0,-8.0,-110.0,228.0,224.0,103.0
Brooklyn,Toronto,2017-01-17,11.0,-110.0,8.0,100.0,228.0,224.0,-114.0
Houston,Miami,2017-01-17,-9.5,-110.0,-7.0,-101.0,221.0,221.0,-110.0
Miami,Houston,2017-01-17,9.5,-110.0,7.0,-109.0,221.0,221.0,-100.0
Dallas,Chicago,2017-01-17,5.0,-110.0,4.5,-101.0,197.5,197.5,-115.0
Chicago,Dallas,2017-01-17,-5.0,-110.0,-4.5,-109.0,197.5,197.5,104.0
Minnesota,San Antonio,2017-01-17,12.0,-110.0,12.0,-113.0,208.0,202.0,-101.0
San Antonio,Minnesota,2017-01-17,-12.0,-110.0,-12.0,102.0,208.0,202.0,-109.0
Denver,L.A. Lakers,2017-01-17,-1.0,-110.0,-1.0,-101.0,227.0,230.5,-106.0
L.A. Lakers,Denver,2017-01-17,1.0,-110.0,1.0,-109.0,227.0,230.5,-104.0
Portland,Charlotte,2017-01-18,6.0,-110.0,5.5,-110.0,218.0,217.5,-107.0
Charlotte,Portland,2017-01-18,-6.0,-110.0,-5.5,100.0,218.0,217.5,-103.0
Toronto,Philadelphia,2017-01-18,-6.0,-110.0,-6.0,-101.0,212.0,216.0,102.0
Philadelphia,Toronto,2017-01-18,6.0,-110.0,6.0,-109.0,212.0,216.0,-113.0
Memphis,Washington,2017-01-18,4.0,-110.0,2.0,-104.0,205.5,208.0,-108.0
Washington,Memphis,2017-01-18,-4.0,-110.0,-2.0,-106.0,205.5,208.0,-102.0
New York,Boston,2017-01-18,8.0,-110.0,9.0,-113.0,220.0,218.5,-108.0
Boston,New York,2017-01-18,-8.0,-110.0,-9.0,102.0,220.0,218.5,-102.0
Milwaukee,Houston,2017-01-18,8.5,-110.0,6.5,-113.0,229.0,226.0,-109.0
Houston,Milwaukee,2017-01-18,-8.5,-110.0,-6.5,102.0,229.0,226.0,-101.0
Orlando,New Orleans,2017-01-18,6.0,-115.0,5.5,-101.0,209.5,211.5,-107.0
New Orleans,Orlando,2017-01-18,-6.0,-105.0,-5.5,-109.0,209.5,211.5,-103.0
Atlanta,Detroit,2017-01-18,0.0,-110.0,-2.5,-101.0,204.0,199.0,-106.0
Detroit,Atlanta,2017-01-18,0.0,-110.0,2.5,-109.0,204.0,199.0,-104.0
Indiana,Sacramento,2017-01-18,-1.0,-110.0,2.5,-100.0,217.0,212.5,-110.0
Sacramento,Indiana,2017-01-18,1.0,-110.0,-2.5,-110.0,217.0,212.5,100.0
Oklahoma City,Golden State,2017-01-18,12.5,-110.0,15.0,-108.0,226.0,230.5,-110.0
Golden State,Oklahoma City,2017-01-18,-12.5,-110.0,-15.0,-102.0,226.0,230.5,-100.0
Phoenix,Cleveland,2017-01-19,14.5,-110.0,11.0,-105.0,221.0,220.0,-107.0
Cleveland,Phoenix,2017-01-19,-14.5,-110.0,-11.0,-105.0,221.0,220.0,-103.0
Dallas,Miami,2017-01-19,1.5,-110.0,1.5,-100.0,189.5,200.5,-107.0
Miami,Dallas,2017-01-19,-1.5,-110.0,-1.5,-110.0,189.5,200.5,-103.0
Washington,New York,2017-01-19,-2.0,-110.0,-1.5,-102.0,217.5,220.5,-105.0
New York,Washington,2017-01-19,2.0,-110.0,1.5,-108.0,217.5,220.5,-105.0
Denver,San Antonio,2017-01-19,10.5,-110.0,13.0,-105.0,221.0,216.5,-108.0
San Antonio,Denver,2017-01-19,-10.5,-110.0,-13.0,-105.0,221.0,216.5,-102.0
Minnesota,L.A. Clippers,2017-01-19,2.5,-110.0,-1.5,-111.0,201.0,208.0,-103.0
L.A. Clippers,Minnesota,2017-01-19,-2.5,-110.0,1.5,101.0,201.0,208.0,-107.0
Toronto,Charlotte,2017-01-20,2.0,-110.0,2.0,-109.0,216.0,216.0,-102.0
Charlotte,Toronto,2017-01-20,-2.0,-110.0,-2.0,-101.0,216.0,216.0,-108.0
Portland,Philadelphia,2017-01-20,-1.0,-110.0,-2.5,-110.0,210.0,210.0,-104.0
Philadelphia,Portland,2017-01-20,1.0,-110.0,2.5,-100.0,210.0,210.0,-106.0
Milwaukee,Orlando,2017-01-20,-1.5,-110.0,-3.5,-102.0,209.5,211.5,-102.0
Orlando,Milwaukee,2017-01-20,1.5,-110.0,3.5,-108.0,209.5,211.5,-108.0
Golden State,Houston,2017-01-20,-4.0,-110.0,-5.5,102.0,237.5,242.0,-105.0
Houston,Golden State,2017-01-20,4.0,-110.0,5.5,-113.0,237.5,242.0,-105.0
Chicago,Atlanta,2017-01-20,4.5,-110.0,4.0,-109.0,202.5,204.0,-105.0
Atlanta,Chicago,2017-01-20,-4.5,-110.0,-4.0,-101.0,202.5,204.0,-105.0
Brooklyn,New Orleans,2017-01-20,10.0,-110.0,10.0,-110.0,218.5,221.5,-108.0
New Orleans,Brooklyn,2017-01-20,-10.0,-110.0,-10.0,-100.0,218.5,221.5,-102.0
Sacramento,Memphis,2017-01-20,6.5,-110.0,8.0,-113.0,200.5,200.0,-106.0
Memphis,Sacramento,2017-01-20,-6.5,-110.0,-8.0,102.0,200.5,200.0,-104.0
Utah,Dallas,2017-01-20,-5.0,-110.0,-5.5,-101.0,187.5,188.5,-105.0
Dallas,Utah,2017-01-20,5.0,-110.0,5.5,-109.0,187.5,188.5,-105.0
Indiana,L.A. Lakers,2017-01-20,-3.5,-110.0,-3.5,-108.0,220.0,220.5,-106.0
L.A. Lakers,Indiana,2017-01-20,3.5,-110.0,3.5,-102.0,220.0,220.5,-104.0
Portland,Boston,2017-01-21,6.5,-110.0,7.5,-108.0,220.0,218.0,-103.0
Boston,Portland,2017-01-21,-6.5,-110.0,-7.5,-102.0,220.0,218.0,-107.0
Washington,Detroit,2017-01-21,1.5,-110.0,2.5,-105.0,212.0,208.5,-103.0
Detroit,Washington,2017-01-21,-1.5,-110.0,-2.5,-105.0,212.0,208.5,-107.0
Brooklyn,Charlotte,2017-01-21,13.0,-110.0,12.0,-108.0,218.5,222.5,-104.0
Charlotte,Brooklyn,2017-01-21,-13.0,-110.0,-12.0,-102.0,218.5,222.5,-106.0
Philadelphia,Atlanta,2017-01-21,9.5,-110.0,10.0,102.0,201.0,199.0,-104.0
Atlanta,Philadelphia,2017-01-21,-9.5,-110.0,-10.0,-113.0,201.0,199.0,-106.0
Milwaukee,Miami,2017-01-21,2.0,-110.0,-2.0,-106.0,207.0,205.5,102.0
Miami,Milwaukee,2017-01-21,-2.0,-110.0,2.0,-104.0,207.0,205.5,-113.0
Phoenix,New York,2017-01-21,6.0,-110.0,5.0,-110.0,220.5,224.0,-108.0
New York,Phoenix,2017-01-21,-6.0,-110.0,-5.0,-100.0,220.5,224.0,-102.0
Houston,Memphis,2017-01-21,-3.5,-110.0,-1.5,102.0,217.5,215.5,-102.0
Memphis,Houston,2017-01-21,3.5,-110.0,1.5,-113.0,217.5,215.5,-108.0
San Antonio,Cleveland,2017-01-21,2.0,-110.0,3.5,-105.0,211.5,211.5,-113.0
Cleveland,San Antonio,2017-01-21,-2.0,-110.0,-3.5,-105.0,211.5,211.5,102.0
Indiana,Utah,2017-01-21,7.0,-110.0,7.0,-113.0,203.5,200.5,-102.0
Utah,Indiana,2017-01-21,-7.0,-110.0,-7.0,102.0,203.5,200.5,-108.0
L.A. Clippers,Denver,2017-01-21,3.0,-110.0,5.0,-106.0,218.5,222.5,-107.0
Denver,L.A. Clippers,2017-01-21,-3.0,-110.0,-5.0,-104.0,218.5,222.5,-103.0
Sacramento,Chicago,2017-01-21,5.5,-110.0,6.5,-104.0,204.0,205.0,-109.0
Chicago,Sacramento,2017-01-21,-5.5,-110.0,-6.5,-106.0,204.0,205.0,-101.0
Golden State,Orlando,2017-01-22,-11.5,-110.0,-14.0,102.0,223.0,225.0,-100.0
Orlando,Golden State,2017-01-22,11.5,-110.0,14.0,-113.0,223.0,225.0,-110.0
L.A. Lakers,Dallas,2017-01-22,5.0,-110.0,6.0,-110.0,206.5,208.0,-104.0
Dallas,L.A. Lakers,2017-01-22,-5.0,-110.0,-6.0,-100.0,206.5,208.0,-106.0
Phoenix,Toronto,2017-01-22,12.0,-110.0,12.0,-105.0,222.0,220.0,-109.0
Toronto,Phoenix,2017-01-22,-12.0,-110.0,-12.0,-105.0,222.0,220.0,-101.0
Denver,Minnesota,2017-01-22,4.5,-110.0,3.5,-103.0,221.0,221.5,-103.0
Minnesota,Denver,2017-01-22,-4.5,-110.0,-3.5,-107.0,221.0,221.5,-107.0
Washington,Charlotte,2017-01-23,4.5,-110.0,6.5,-107.0,215.5,213.0,-110.0
Charlotte,Washington,2017-01-23,-4.5,-110.0,-6.5,-103.0,215.5,213.0,-100.0
Sacramento,Detroit,2017-01-23,5.0,-110.0,7.0,-105.0,203.0,205.5,-108.0
Detroit,Sacramento,2017-01-23,-5.0,-110.0,-7.0,-105.0,203.0,205.5,-102.0
San Antonio,Brooklyn,2017-01-23,-12.5,-110.0,-8.5,102.0,216.5,215.0,-102.0
Brooklyn,San Antonio,2017-01-23,12.5,-110.0,8.5,-113.0,216.5,215.0,-108.0
L.A. Clippers,Atlanta,2017-01-23,7.0,-113.0,7.0,102.0,205.5,206.0,-102.0
Atlanta,L.A. Clippers,2017-01-23,-7.0,-107.0,-7.0,-113.0,205.5,206.0,-108.0
Golden State,Miami,2017-01-23,-10.0,-110.0,-11.0,-102.0,217.5,218.5,-110.0
Miami,Golden State,2017-01-23,10.0,-110.0,11.0,-108.0,217.5,218.5,-100.0
Houston,Milwaukee,2017-01-23,-4.5,-110.0,-4.5,-100.0,228.0,226.5,-102.0
Milwaukee,Houston,2017-01-23,4.5,-110.0,4.5,-110.0,228.0,226.5,-108.0
Cleveland,New Orleans,2017-01-23,-6.0,-110.0,-9.5,-106.0,217.0,215.0,-108.0
New Orleans,Cleveland,2017-01-23,6.0,-110.0,9.5,-104.0,217.0,215.0,-102.0
New York,Indiana,2017-01-23,7.5,-110.0,5.5,-103.0,219.0,217.5,-103.0
Indiana,New York,2017-01-23,-7.5,-110.0,-5.5,-107.0,219.0,217.5,-107.0
Oklahoma City,Utah,2017-01-23,6.0,-110.0,5.0,-107.0,202.0,203.0,-106.0
Utah,Oklahoma City,2017-01-23,-6.0,-110.0,-5.0,-103.0,202.0,203.0,-104.0
San Antonio,Toronto,2017-01-24,-2.5,-110.0,2.5,102.0,209.0,203.0,-104.0
Toronto,San Antonio,2017-01-24,2.5,-110.0,-2.5,-113.0,209.0,203.0,-106.0
Chicago,Orlando,2017-01-24,-2.0,-110.0,-3.0,-101.0,206.0,204.5,-105.0
Orlando,Chicago,2017-01-24,2.0,-110.0,3.0,-109.0,206.0,204.5,-105.0
L.A. Clippers,Philadelphia,2017-01-24,-1.5,-110.0,-4.5,-100.0,200.0,203.5,-109.0
Philadelphia,L.A. Clippers,2017-01-24,1.5,-110.0,4.5,-110.0,200.0,203.5,-101.0
Boston,Washington,2017-01-24,0.0,-110.0,1.0,-103.0,217.5,216.5,-113.0
Washington,Boston,2017-01-24,0.0,-110.0,-1.0,-107.0,217.5,216.5,102.0
Utah,Denver,2017-01-24,-2.5,-110.0,2.0,-105.0,212.0,210.5,-113.0
Denver,Utah,2017-01-24,2.5,-110.0,-2.0,-105.0,212.0,210.5,102.0
Minnesota,Phoenix,2017-01-24,-2.5,-110.0,-1.5,-103.0,214.5,215.0,-105.0
Phoenix,Minnesota,2017-01-24,2.5,-110.0,1.5,-107.0,214.5,215.0,-105.0
Sacramento,Cleveland,2017-01-25,13.0,-110.0,10.5,-106.0,216.0,217.0,-107.0
Cleveland,Sacramento,2017-01-25,-13.0,-110.0,-10.5,-104.0,216.0,217.0,-103.0
Miami,Brooklyn,2017-01-25,-5.0,-110.0,-2.0,-105.0,217.5,217.0,-113.0
Brooklyn,Miami,2017-01-25,5.0,-110.0,2.0,-105.0,217.5,217.0,102.0
Houston,Boston,2017-01-25,1.0,-110.0,-4.0,104.0,230.0,230.0,-105.0
Boston,Houston,2017-01-25,-1.0,-110.0,4.0,-115.0,230.0,230.0,-105.0
Philadelphia,Milwaukee,2017-01-25,9.0,-110.0,11.0,-104.0,208.5,207.5,-100.0
Milwaukee,Philadelphia,2017-01-25,-9.0,-110.0,-11.0,-106.0,208.5,207.5,-110.0
Oklahoma City,New Orleans,2017-01-25,-1.5,-110.0,-1.5,-108.0,215.5,217.0,-108.0
New Orleans,Oklahoma City,2017-01-25,1.5,-110.0,1.5,-102.0,215.5,217.0,-102.0
Atlanta,Chicago,2017-01-25,0.0,-110.0,-1.5,-104.0,203.0,203.5,-103.0
Chicago,Atlanta,2017-01-25,0.0,-110.0,1.5,-106.0,203.0,203.5,-107.0
Golden State,Charlotte,2017-01-25,-7.5,-110.0,-9.5,102.0,223.5,223.5,-104.0
Charlotte,Golden State,2017-01-25,7.5,-110.0,9.5,-113.0,223.5,223.5,-106.0
Toronto,Memphis,2017-01-25,4.0,-110.0,5.0,-100.0,203.5,201.5,102.0
Memphis,Toronto,2017-01-25,-4.0,-110.0,-5.0,-110.0,203.5,201.5,-113.0
New York,Dallas,2017-01-25,3.0,-110.0,3.0,-103.0,208.0,201.0,-108.0
Dallas,New York,2017-01-25,-3.0,-110.0,-3.0,-107.0,208.0,201.0,-102.0
L.A. Lakers,Portland,2017-01-25,9.5,-110.0,8.0,-102.0,226.0,221.0,-112.0
Portland,L.A. Lakers,2017-01-25,-9.5,-110.0,-8.0,-108.0,226.0,221.0,102.0
Indiana,Minnesota,2017-01-26,5.0,-110.0,3.0,-103.0,213.5,213.0,-106.0
Minnesota,Indiana,2017-01-26,-5.0,-110.0,-3.0,-107.0,213.5,213.0,-104.0
Dallas,Oklahoma City,2017-01-26,7.0,-110.0,9.5,-113.0,200.5,196.5,-113.0
Oklahoma City,Dallas,2017-01-26,-7.0,-110.0,-9.5,102.0,200.5,196.5,102.0
Phoenix,Denver,2017-01-26,7.0,-110.0,6.5,102.0,229.0,232.0,-110.0
Denver,Phoenix,2017-01-26,-7.0,-110.0,-6.5,-113.0,229.0,232.0,-100.0
